"","term","gene"
"3152","PILOMATRIXOMA","4595"
"3153","MENTAL RETARDATION, AUTOSOMAL DOMINANT 19","1499"
"3154","EXUDATIVE VITREORETINOPATHY 7","1499"
"3155","CHOLESTASIS, INTRAHEPATIC, OF PREGNANCY, 1","5205"
"3156","CHOLESTASIS, PROGRESSIVE FAMILIAL INTRAHEPATIC, 1","5205"
"3157","CHOLESTASIS, BENIGN RECURRENT INTRAHEPATIC, 1","5205"
"3158","LAURIN-SANDROW SYNDROME","64327"
"3159","POLYDACTYLY, PREAXIAL II","64327"
"3160","SYNDACTYLY, TYPE IV","64327"
"3161","TIBIA, HYPOPLASIA OR APLASIA OF, WITH POLYDACTYLY","64327"
"3162","ACHEIROPODY","64327"
"3163","CARDIOMYOPATHY, DILATED, 1P","5350"
"3164","CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 18","5350"
"3165","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2CC","4744"
"3166","C1q DEFICIENCY","712"
"3167","C1q DEFICIENCY","714"
"3168","C1q DEFICIENCY","713"
"3169","FANCONI ANEMIA, COMPLEMENTATION GROUP I","55215"
"3170","DIARRHEA 4, MALABSORPTIVE, CONGENITAL","50674"
"3171","GLYCOGEN STORAGE DISEASE IXa1","5256"
"3172","CIRRHOSIS, FAMILIAL","3856"
"3173","CIRRHOSIS, FAMILIAL","3875"
"3174","CIRRHOSIS, FAMILIALCIRRHOSIS, FAMILIAL, WITH PULMONARY HYPERTENSION, INCLUDED","3856"
"3175","CIRRHOSIS, FAMILIALCIRRHOSIS, FAMILIAL, WITH PULMONARY HYPERTENSION, INCLUDED","3875"
"3176","HYALINE FIBROMATOSIS SYNDROME","118429"
"3177","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Im","22845"
"3178","MENTAL RETARDATION, AUTOSOMAL RECESSIVE 46","3340"
"3179","HEPATITIS B VIRUS, SUSCEPTIBILITY TO","3455"
"3180","HEPATITIS B VIRUS, SUSCEPTIBILITY TO","3588"
"3181","HEPATITIS B VIRUS, SUSCEPTIBILITY TO","3459"
"3182","IMMUNODEFICIENCY 45","3455"
"3183","GLUCOSE/GALACTOSE MALABSORPTION","6523"
"3184","AGAMMAGLOBULINEMIA 2, AUTOSOMAL RECESSIVE","3543"
"3185","PONTOCEREBELLAR HYPOPLASIA, TYPE 4","283989"
"3186","PONTOCEREBELLAR HYPOPLASIA, TYPE 2A","283989"
"3187","PONTOCEREBELLAR HYPOPLASIA, TYPE 5","283989"
"3188","GALACTOSE EPIMERASE DEFICIENCY","2582"
"3189","CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IB","30008"
"3190","MULTICENTRIC OSTEOLYSIS, NODULOSIS, AND ARTHROPATHY","4313"
"3191","RETINITIS PIGMENTOSA 26","375298"
"3192","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYEANOMALIES), TYPE A, 10","10329"
"3193","SPERMATOGENIC FAILURE, X-LINKED, 2","56159"
"3194","MALEYLACETOACETATE ISOMERASE DEFICIENCY","2954"
"3195","MYOPATHY, DISTAL, 1","4625"
"3196","SCAPULOPERONEAL MYOPATHY, MYH7-RELATED","4625"
"3197","MYOPATHY, MYOSIN STORAGE, AUTOSOMAL RECESSIVE","4625"
"3198","MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION","4625"
"3199","MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION","7169"
"3200","MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION","6261"
"3201","MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION","57190"
"3202","MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION","58"
"3203","MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION","7170"
"3204","MYOPATHY, MYOSIN STORAGE, AUTOSOMAL DOMINANT","4625"
"3205","CARDIOMYOPATHY, DILATED, 1S","4625"
"3206","INFLAMMATORY BOWEL DISEASE 25, AUTOSOMAL RECESSIVE","3588"
"3207","SPERMATOGENIC FAILURE 9","283417"
"3208","THROMBOTIC THROMBOCYTOPENIC PURPURA, CONGENITAL","11093"
"3209","PROSTATE CANCER/BRAIN CANCER SUSCEPTIBILITY","2048"
"3210","ALAGILLE SYNDROME 1","182"
"3211","DEAFNESS, CONGENITAL HEART DEFECTS, AND POSTERIOR EMBRYOTOXON","182"
"3212","NIJMEGEN BREAKAGE SYNDROME","4683"
"3213","HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 3","201294"
"3214","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1A","60506"
"3215","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYEANOMALIES), TYPE A, 1","29954"
"3216","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYEANOMALIES), TYPE A, 1","79147"
"3217","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYEANOMALIES), TYPE A, 1","9215"
"3218","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYEANOMALIES), TYPE A, 1","10585"
"3219","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYEANOMALIES), TYPE A, 1","2218"
"3220","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYEANOMALIES), TYPE A, 2","29954"
"3221","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION),TYPE B, 2","29954"
"3222","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 2","29954"
"3223","CORONARY HEART DISEASE, SUSCEPTIBILITY TO, 1","1524"
"3224","MACULAR DEGENERATION, AGE-RELATED, 12","1524"
"3225","ATRANSFERRINEMIA","7018"
"3226","PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS,AUTOSOMAL DOMINANT 1","5428"
"3227","MITOCHONDRIAL DNA DEPLETION SYNDROME 4A (ALPERS TYPE)","5428"
"3228","PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNADELETIONS, AUTOSOMAL RECESSIVE 1","5428"
"3229","MITOCHONDRIAL DNA DEPLETION SYNDROME 4B (MNGIE TYPE)","5428"
"3230","ARTHROGRYPOSIS, DISTAL, TYPE 1A","7169"
"3231","NEMALINE MYOPATHY 4","7169"
"3232","FANCONI ANEMIA, COMPLEMENTATION GROUP U","7516"
"3233","IgE RESPONSIVENESS, ATOPIC","11005"
"3234","IgE RESPONSIVENESS, ATOPIC","3566"
"3235","IgE RESPONSIVENESS, ATOPIC","7941"
"3236","IgE RESPONSIVENESS, ATOPIC","50615"
"3237","IgE RESPONSIVENESS, ATOPIC","2206"
"3238","IgE RESPONSIVENESS, ATOPIC","26762"
"3239","IgE RESPONSIVENESS, ATOPIC","51131"
"3240","IgE RESPONSIVENESS, ATOPIC","6403"
"3241","NETHERTON SYNDROME","11005"
"3242","LONG QT SYNDROME 15","805"
"3243","CEREBRORETINAL MICROANGIOPATHY WITH CALCIFICATIONS AND CYSTS 1","80169"
"3244","SPINAL MUSCULAR ATROPHY WITH PROGRESSIVE MYOCLONIC EPILEPSY","427"
"3245","FARBER LIPOGRANULOMATOSIS","427"
"3246","PONTOCEREBELLAR HYPOPLASIA, TYPE 2D","51091"
"3247","FACTOR V AND FACTOR VIII, COMBINED DEFICIENCY OF, 2","90411"
"3248","BLOOD GROUP, VEL SYSTEM","388588"
"3249","AUDITORY NEUROPATHY, AUTOSOMAL DOMINANT, 1","81624"
"3250","CHROMOSOME 2q37 DELETION SYNDROME","9759"
"3251","MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 6","4760"
"3252","PELIZAEUS-MERZBACHER DISEASE","5354"
"3253","SPASTIC PARAPLEGIA 2, X-LINKED","5354"
"3254","CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 1A","5376"
"3255","CHARCOT-MARIE-TOOTH DISEASE AND DEAFNESS","5376"
"3256","GUILLAIN-BARRE SYNDROME, FAMILIAL","5376"
"3257","NEUROPATHY, HEREDITARY, WITH LIABILITY TO PRESSURE PALSIES","5376"
"3258","ROUSSY-LEVY HEREDITARY AREFLEXIC DYSTASIA","5376"
"3259","ROUSSY-LEVY HEREDITARY AREFLEXIC DYSTASIA","4359"
"3260","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 30","54931"
"3261","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Z","22880"
"3262","RETINITIS PIGMENTOSA 42","55975"
"3263","CRISPONI/COLD-INDUCED SWEATING SYNDROME 3","55975"
"3264","GASTROINTESTINAL DEFECTS AND IMMUNODEFICIENCY SYNDROME","57217"
"3265","AMELOGENESIS IMPERFECTA, TYPE IH","3694"
"3266","HYPOTONIA, ATAXIA, DEVELOPMENTAL DELAY, AND TOOTH ENAMEL DEFECTSYNDROME","1487"
"3267","AMYOTROPHIC LATERAL SCLEROSIS 4, JUVENILE","23064"
"3268","SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1","23064"
"3269","SPEECH-LANGUAGE DISORDER 1","93986"
"3270","MICROCEPHALY 18, PRIMARY, AUTOSOMAL DOMINANT","23001"
"3271","CARDIOMYOPATHY, DILATED, WITH WOOLLY HAIR AND KERATODERMA","1832"
"3272","ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 8","1832"
"3273","SKIN FRAGILITY-WOOLLY HAIR SYNDROME","1832"
"3274","EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC","1832"
"3275","KERATOSIS PALMOPLANTARIS STRIATA II","1832"
"3276","CARDIOMYOPATHY, DILATED, WITH WOOLLY HAIR, KERATODERMA, AND TOOTHAGENESIS","1832"
"3277","CLEFT PALATE, PSYCHOMOTOR RETARDATION, AND DISTINCTIVE FACIALFEATURES","23028"
"3278","LEFT VENTRICULAR NONCOMPACTION 1","1837"
"3279","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ij","1798"
"3280","MYASTHENIC SYNDROME, CONGENITAL, 13","1798"
"3281","OVARIAN DYSGENESIS 4","254394"
"3282","HOLOPROSENCEPHALY 4","7050"
"3283","RETINITIS PIGMENTOSA 36","768206"
"3284","RENAL HYPODYSPLASIA/APLASIA 3","80000"
"3285","DIAMOND-BLACKFAN ANEMIA 9","6204"
"3286","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 32","3737"
"3287","3-@METHYLGLUTACONIC ACIDURIA WITH CATARACTS, NEUROLOGIC INVOLVEMENT,AND NEUTROPENIA","81570"
"3288","GLYCOGEN STORAGE DISEASE 0, LIVER","2998"
"3289","SPASTIC PARAPLEGIA 73, AUTOSOMAL DOMINANT","126129"
"3290","JOUBERT SYNDROME 16","51524"
"3291","BARDET-BIEDL SYNDROME 17","54585"
"3292","SHORT-RIB THORACIC DYSPLASIA 5 WITH OR WITHOUT POLYDACTYLY","57728"
"3293","NEPHRONOPHTHISIS 13","57728"
"3294","CRANIOECTODERMAL DYSPLASIA 4","57728"
"3295","SENIOR-LOKEN SYNDROME 8","57728"
"3296","MICROCEPHALY WITH OR WITHOUT CHORIORETINOPATHY, LYMPHEDEMA, OR MENTALRETARDATION","3832"
"3297","LACTATE DEHYDROGENASE B DEFICIENCY","3945"
"3298","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 28","115286"
"3299","RETINITIS PIGMENTOSA 75","60509"
"3300","POLYHYDRAMNIOS, MEGALENCEPHALY, AND SYMPTOMATIC EPILEPSY","92335"
"3301","DEAFNESS, AUTOSOMAL RECESSIVE 59","494513"
"3302","GM1-GANGLIOSIDOSIS, TYPE I","2720"
"3303","GM1-GANGLIOSIDOSIS, TYPE II","2720"
"3304","GM1-GANGLIOSIDOSIS, TYPE III","2720"
"3305","MUCOPOLYSACCHARIDOSIS, TYPE IVB","2720"
"3306","DIARRHEA 6","2984"
"3307","MECONIUM ILEUS","2984"
"3308","PERIVENTRICULAR NODULAR HETEROTOPIA 6","55780"
"3309","THYROID DYSHORMONOGENESIS 4","389434"
"3310","DYSTONIA 16","8575"
"3311","EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 6","8912"
"3312","HYPERALDOSTERONISM, FAMILIAL, TYPE IV","8912"
"3313","COCKAYNE SYNDROME A","1161"
"3314","UV-SENSITIVE SYNDROME 2","1161"
"3315","CARDIOMYOPATHY, DILATED, 1GG","6389"
"3316","PARAGANGLIOMAS 5","6389"
"3317","SEIZURES, BENIGN FAMILIAL NEONATAL, 2","3786"
"3318","BETA-GLUCOPYRANOSIDE TASTING","50833"
"3319","THROMBOCYTOPENIA 2","22852"
"3320","THROMBOCYTOPENIA 2","84930"
"3321","TRICHOHEPATOENTERIC SYNDROME 1","9652"
"3322","FANCONI ANEMIA, COMPLEMENTATION GROUP P","84464"
"3323","PROLIDASE DEFICIENCY","5184"
"3324","MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE II","5116"
"3325","HYPOGONADOTROPIC HYPOGONADISM 14 WITH OR WITHOUT ANOSMIA","55717"
"3326","OBESITY, EARLY-ONSET, WITH ADRENAL INSUFFICIENCY AND RED HAIR","5443"
"3327","AMYLOIDOSIS, PRIMARY LOCALIZED CUTANEOUS, 1","9180"
"3328","NEU-LAXOVA SYNDROME 1","26227"
"3329","PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY","26227"
"3330","SECKEL SYNDROME 5","22995"
"3331","MICROCEPHALY 9, PRIMARY, AUTOSOMAL RECESSIVE","22995"
"3332","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 39","8604"
"3333","DONOHUE SYNDROME","3643"
"3334","PINEAL HYPERPLASIA, INSULIN-RESISTANT DIABETES MELLITUS, AND SOMATICABNORMALITIES","3643"
"3335","HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 5","3643"
"3336","DIABETES MELLITUS, INSULIN-RESISTANT, WITH ACANTHOSIS NIGRICANS","3643"
"3337","HYPOGONADOTROPIC HYPOGONADISM 20 WITH OR WITHOUT ANOSMIA","8822"
"3338","MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 3","1636"
"3339","3-@HYDROXY-3-METHYLGLUTARYL-CoA LYASE DEFICIENCY","3155"
"3340","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ie","8813"
"3341","CONE-ROD DYSTROPHY 21","128338"
"3342","OCULOAURICULAR SYNDROME","3166"
"3343","JOUBERT SYNDROME 25","9731"
"3344","QUEBEC PLATELET DISORDER","5328"
"3345","CARDIOMYOPATHY, DILATED, 1DD","282996"
"3346","FRONTOTEMPORAL DEMENTIA AND/OR AMYOTROPHIC LATERAL SCLEROSIS 4","29110"
"3347","ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED (HERPES-SPECIFIC),SUSCEPTIBILITY TO, 8","29110"
"3348","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 9","4159"
"3349","COUMARIN RESISTANCE","2158"
"3350","COUMARIN RESISTANCE","79001"
"3351","COUMARIN RESISTANCE","1548"
"3352","COUMARIN RESISTANCE","1559"
"3353","THROMBOPHILIA, X-LINKED, DUE TO FACTOR IX DEFECT","2158"
"3354","HEMOPHILIA B","2158"
"3355","DEAFNESS, AUTOSOMAL RECESSIVE 84B","283310"
"3356","SHORT STATURE, AUDITORY CANAL ATRESIA, MANDIBULAR HYPOPLASIA, ANDSKELETAL ABNORMALITIES","145258"
"3357","HYPEREKPLEXIA 3","9152"
"3358","MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 1","7422"
"3359","MYOPIA 24, AUTOSOMAL DOMINANT","283375"
"3360","MITOCHONDRIAL PHOSPHATE CARRIER DEFICIENCY","5250"
"3361","BLOOD GROUP, DOMBROCK SYSTEM","420"
"3362","KEUTEL SYNDROME","4256"
"3363","SENIOR-LOKEN SYNDROME 5","9657"
"3364","MICROCEPHALY 6, PRIMARY, AUTOSOMAL RECESSIVE","55835"
"3365","SECKEL SYNDROME 4","55835"
"3366","ADULT SYNDROME","8626"
"3367","ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE","8626"
"3368","RAPP-HODGKIN SYNDROME","8626"
"3369","LIMB-MAMMARY SYNDROME","8626"
"3370","ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 3","8626"
"3371","SPLIT-HAND/FOOT MALFORMATION 4","8626"
"3372","MEIER-GORLIN SYNDROME 7","8318"
"3373","NEPHRONOPHTHISIS 15","22897"
"3374","CARDIOMYOPATHY, DILATED, 1W","7414"
"3375","CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 15","7414"
"3376","DEAFNESS, AUTOSOMAL RECESSIVE 84A","374462"
"3377","DEAFNESS, AUTOSOMAL DOMINANT 73","374462"
"3378","NOONAN SYNDROME-LIKE DISORDER WITH LOOSE ANAGEN HAIR 2","5500"
"3379","BARDET-BIEDL SYNDROME 18","92482"
"3380","3-@HYDROXY-3-METHYLGLUTARYL-CoA SYNTHASE-2 DEFICIENCY","3158"
"3381","ECTODERMAL DYSPLASIA, ANHIDROTIC, WITH T-CELL IMMUNODEFICIENCY,AUTOSOMAL DOMINANT","4792"
"3382","CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 2","3800"
"3383","MYOPATHY, CENTRONUCLEAR, 3","4618"
"3384","GOITER, MULTINODULAR 1, WITH OR WITHOUT SERTOLI-LEYDIG CELL TUMORS","23405"
"3385","RHABDOMYOSARCOMA, EMBRYONAL, 2","23405"
"3386","PLEUROPULMONARY BLASTOMA","23405"
"3387","SPINOCEREBELLAR ATAXIA 17","6908"
"3388","OSTEOGENESIS IMPERFECTA, TYPE XVIII","55603"
"3389","CANTU SYNDROME","10060"
"3390","CARDIOMYOPATHY, DILATED, 1O","10060"
"3391","ATRIAL FIBRILLATION, FAMILIAL, 12","10060"
"3392","HAJDU-CHENEY SYNDROME","4853"
"3393","ALAGILLE SYNDROME 2","4853"
"3394","PRECOCIOUS PUBERTY, CENTRAL, 1","84634"
"3395","HYPOGONADOTROPIC HYPOGONADISM 8 WITH OR WITHOUT ANOSMIA","84634"
"3396","MACROCEPHALY, DYSMORPHIC FACIES, AND PSYCHOMOTOR RETARDATION","8925"
"3397","DEAFNESS, AUTOSOMAL RECESSIVE 9","9381"
"3398","MYOPIA 21, AUTOSOMAL DOMINANT","84146"
"3399","RETINAL CONE DYSTROPHY 3A","5149"
"3400","SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 21","57410"
"3401","NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE IID","81545"
"3402","CARBOXYPEPTIDASE N DEFICIENCY","1369"
"3403","IMMUNODEFICIENCY, COMMON VARIABLE, 13","10320"
"3404","FUCOSIDOSIS","2517"
"3405","VAN MALDERGEM SYNDROME 2","79633"
"3406","HENNEKAM LYMPHANGIECTASIA-LYMPHEDEMA SYNDROME 2","79633"
"3407","CARPENTER SYNDROME 1","51715"
"3408","TREMOR, HEREDITARY ESSENTIAL, 1","1814"
"3409","MICROPHTHALMIA, SYNDROMIC 2","54880"
"3410","SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE","57704"
"3411","ARTHROGRYPOSIS, RENAL DYSFUNCTION, AND CHOLESTASIS 2","63894"
"3412","EPIPHYSEAL DYSPLASIA, MULTIPLE, 1","1311"
"3413","PSEUDOACHONDROPLASIA","1311"
"3414","PREMATURE OVARIAN FAILURE 9","164045"
"3415","MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2S","60684"
"3416","DENTAL ANOMALIES AND SHORT STATURE","4054"
"3417","GELEOPHYSIC DYSPLASIA 3","4054"
"3418","BETHLEM MYOPATHY 1","1293"
"3419","BETHLEM MYOPATHY 1","1291"
"3420","BETHLEM MYOPATHY 1","1292"
"3421","ULLRICH CONGENITAL MUSCULAR DYSTROPHY 1","1293"
"3422","ULLRICH CONGENITAL MUSCULAR DYSTROPHY 1","1291"
"3423","ULLRICH CONGENITAL MUSCULAR DYSTROPHY 1","1292"
"3424","DYSTONIA 27","1293"
"3425","NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1C","4308"
"3426","OSSIFICATION OF THE POSTERIOR LONGITUDINAL LIGAMENT OF SPINE","1291"
"3427","OSSIFICATION OF THE POSTERIOR LONGITUDINAL LIGAMENT OF SPINE","5167"
"3428","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 11","55005"
"3429","USHER SYNDROME, TYPE ID","65217"
"3430","USHER SYNDROME, TYPE ID","64072"
"3431","USHER SYNDROME, TYPE IF","65217"
"3432","DEAFNESS, AUTOSOMAL RECESSIVE 23","65217"
"3433","DEAFNESS, AUTOSOMAL DOMINANT 4B","388551"
"3434","EPILEPSY, PROGRESSIVE MYOCLONIC, 10","56978"
"3435","CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 1C","9516"
"3436","AUTISM, SUSCEPTIBILITY TO, 16","285195"
"3437","EPILEPSY, FAMILIAL TEMPORAL LOBE, 8","51083"
"3438","MUCOPOLYSACCHARIDOSIS, TYPE IIID","2799"
"3439","TRANSALDOLASE DEFICIENCY","6888"
"3440","ARTERIAL TORTUOSITY SYNDROME","81031"
"3441","PEROXISOMAL FATTY ACYL-CoA REDUCTASE 1 DISORDER","84188"
"3442","RHABDOID TUMOR PREDISPOSITION SYNDROME 2","6597"
"3443","COFFIN-SIRIS SYNDROME 4","6597"
"3444","CATARACT 18","79443"
"3445","CARBONIC ANHYDRASE VA DEFICIENCY, HYPERAMMONEMIA DUE TO","763"
"3446","SPASTIC PARAPLEGIA 48, AUTOSOMAL RECESSIVE","9907"
"3447","2-@METHYLBUTYRYL-CoA DEHYDROGENASE DEFICIENCY","36"
"3448","POLYSUBSTANCE ABUSE, SUSCEPTIBILITY TO","2166"
"3449","PRIMROSE SYNDROME","26137"
"3450","AMYOTROPHIC LATERAL SCLEROSIS 15 WITH OR WITHOUT FRONTOTEMPORALDEMENTIA","29978"
"3451","POLYNEUROPATHY, HEARING LOSS, ATAXIA, RETINITIS PIGMENTOSA, AND CATARACT","26090"
"3452","THROMBOPHILIA, FAMILIAL, DUE TO DECREASED RELEASE OF TISSUE PLASMINOGENACTIVATOR","5327"
"3453","THREE M SYNDROME 3","83987"
"3454","INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 19","345611"
"3455","GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 6","345611"
"3456","MENTAL RETARDATION, X-LINKED 9","24140"
"3457","ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE II","10483"
"3458","COWDEN SYNDROME 7","10483"
"3459","MARSILI SYNDROME","85446"
"3460","COCOON SYNDROME","1147"
"3461","MUSCLE HYPERTROPHY","2660"
"3462","3-@HYDROXYISOBUTYRYL-CoA HYDROLASE DEFICIENCY","26275"
"3463","ACROMELIC FRONTONASAL DYSOSTOSIS","57688"
"3464","NEURODEVELOPMENTAL DISORDER WITH MOVEMENT ABNORMALITIES, ABNORMALGAIT, AND AUTISTIC FEATURES","57688"
"3465","MENTAL RETARDATION, X-LINKED, SYNDROMIC 34","4841"
"3466","SPASTIC PARAPLEGIA 62, AUTOSOMAL RECESSIVE","10613"
"3467","OROFACIODIGITAL SYNDROME XV","9851"
"3468","PARKINSON DISEASE 8, AUTOSOMAL DOMINANT","120892"
"3469","MEIER-GORLIN SYNDROME 1","4998"
"3470","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIn","64116"
"3471","BRUCK SYNDROME 1","60681"
"3472","OSTEOGENESIS IMPERFECTA, TYPE XI","60681"
"3473","EPILEPSY, IDIOPATHIC GENERALIZED","4200"
"3474","OPIOID DEPENDENCE, SUSCEPTIBILITY TO, 1","4200"
"3475","ZTTK SYNDROME","6651"
"3476","NEPHROTIC SYNDROME, TYPE 6","5800"
"3477","NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE IC","9517"
"3478","MICROPHTHALMIA, SYNDROMIC 3","6657"
"3479","MICROPHTHALMIA, SYNDROMIC 3","4990"
"3480","3-@METHYLGLUTACONIC ACIDURIA, TYPE V","131118"
"3481","PALMOPLANTAR KERATODERMA AND CONGENITAL ALOPECIA 1","2697"
"3482","OCULODENTODIGITAL DYSPLASIA","2697"
"3483","SYNDACTYLY, TYPE III","2697"
"3484","CRANIOMETAPHYSEAL DYSPLASIA, AUTOSOMAL RECESSIVE","2697"
"3485","HALLERMANN-STREIFF SYNDROME","2697"
"3486","HYPOPLASTIC LEFT HEART SYNDROME 1","2697"
"3487","OCULODENTODIGITAL DYSPLASIA, AUTOSOMAL RECESSIVE","2697"
"3488","ATRIOVENTRICULAR SEPTAL DEFECT 3","2697"
"3489","ERYTHROKERATODERMIA VARIABILIS ET PROGRESSIVA 3","2697"
"3490","PREMATURE CHROMATID SEPARATION TRAIT","701"
"3491","MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 1","701"
"3492","NEURAL TUBE DEFECTS, SUSCEPTIBILITY TO","80199"
"3493","NEURAL TUBE DEFECTS, SUSCEPTIBILITY TO","81839"
"3494","NEURAL TUBE DEFECTS, SUSCEPTIBILITY TO","6347"
"3495","NEURAL TUBE DEFECTS, SUSCEPTIBILITY TO","6862"
"3496","NEURAL TUBE DEFECTS, SUSCEPTIBILITY TO","57216"
"3497","HYPEREOSINOPHILIC SYNDROME, IDIOPATHIC","5156"
"3498","MEMORY QUANTITATIVE TRAIT LOCUS","23286"
"3499","SPINAL MUSCULAR ATROPHY, JOKELA TYPE","400916"
"3500","FRONTOTEMPORAL DEMENTIA AND/OR AMYOTROPHIC LATERAL SCLEROSIS 2","400916"
"3501","MYOPATHY, ISOLATED MITOCHONDRIAL, AUTOSOMAL DOMINANT","400916"
"3502","TRICHOMEGALY","2250"
"3503","VENTRICULAR FIBRILLATION, PAROXYSMAL FAMILIAL, 2","1804"
"3504","MENTAL RETARDATION, AUTOSOMAL DOMINANT 33","1804"
"3505","HYPOSPADIAS 2, X-LINKED","10046"
"3506","AMELOGENESIS IMPERFECTA, TYPE IJ","93650"
"3507","POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSINGLEUKOENCEPHALOPATHY","7305"
"3508","POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSINGLEUKOENCEPHALOPATHY","54209"
"3509","AMYLOIDOSIS, PRIMARY LOCALIZED CUTANEOUS, 3","10457"
"3510","CAREY-FINEMAN-ZITER SYNDROME","389827"
"3511","SCHNECKENBECKEN DYSPLASIA","23169"
"3512","CURRARINO SYNDROME","3110"
"3513","5-@OXOPROLINASE DEFICIENCY","26873"
"3514","OSTEOGENESIS IMPERFECTA, TYPE VII","10491"
"3515","CILIARY DYSKINESIA, PRIMARY, 19","23639"
"3516","TOWNES-BROCKS SYNDROME 2","51339"
"3517","LEGIUS SYNDROME","161742"
"3518","WEST NILE VIRUS, SUSCEPTIBILITY TO","1234"
"3519","DIABETES MELLITUS, INSULIN-DEPENDENT, 22","1234"
"3520","HYPERPARATHYROIDISM 1","79577"
"3521","HYPERPARATHYROIDISM 2 WITH JAW TUMORS","79577"
"3522","PARATHYROID CARCINOMA","79577"
"3523","IMMUNODEFICIENCY 22","3932"
